code,current,name,name_short,name_tv,gender,function,country_code,country,country_long,nationality,nationality_long,nationality_code,height,weight,disciplines
1536467,TRUE,MARTINEZ WING Bruno,MARTINEZ WING B,Bruno MARTINEZ WING,Male,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0,0,['Archery']
1536479,TRUE,VAZQUEZ Ana,VAZQUEZ A,Ana VAZQUEZ,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0,0,['Archery']
1536494,TRUE,RIVERA Edgar,RIVERA E,Edgar RIVERA,Male,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,198,0,['Athletics']
1536495,TRUE,TAMAYO-GARZA Cecilia,TAMAYO-GARZA C,Cecilia TAMAYO-GARZA,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,167,0,['Athletics']
1536496,TRUE,ALEMU Habitam,ALEMU H,Habitam ALEMU,Female,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,170,0,['Athletics']
1536497,TRUE,MESELE Worknesh,MESELE W,Worknesh MESELE,Female,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,172,0,['Athletics']
1536498,TRUE,DUGUMA Tsige,DUGUMA T,Tsige DUGUMA,Female,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,164,0,['Athletics']
1536522,TRUE,ASHOK Aditi,ASHOK A,Aditi ASHOK,Female,Athlete,IND,India,India,India,India,IND,173,0,['Golf']
1536523,TRUE,DAGAR Diksha,DAGAR D,Diksha DAGAR,Female,Athlete,IND,India,India,India,India,IND,175,0,['Golf']
1536568,TRUE,FAYISA Abdisa,FAYISA A,Abdisa FAYISA,Male,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,173,0,['Athletics']
1536585,TRUE,GUERRERO Ilse,GUERRERO I,Ilse GUERRERO,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,156,0,['Athletics']
1536599,TRUE,CHAMA Noel,CHAMA N,Noel CHAMA,Male,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,176,0,['Athletics']
1536600,TRUE,ORTIZ Ricardo,ORTIZ R,Ricardo ORTIZ,Male,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,168,0,['Athletics']
1536624,TRUE,SHAHSAVARI Neda,SHAHSAVARI N,Neda SHAHSAVARI,Female,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0,0,['Table Tennis']
1536632,TRUE,FALLAH Mobina,FALLAH M,Mobina FALLAH,Female,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0,0,['Archery']
1536648,TRUE,LOH Kean Yew,LOH KY,Kean Yew LOH,Male,Athlete,SGP,Singapore,Singapore,Singapore,Singapore,SGP,175,0,['Badminton']
1536649,TRUE,HEE Yong Kai Terry,HEE YKT,Yong Kai Terry HEE,Male,Athlete,SGP,Singapore,Singapore,Singapore,Singapore,SGP,171,0,['Badminton']
1536650,TRUE,TAN Wei Han Jessica,TAN WHJ,Wei Han Jessica TAN,Female,Athlete,SGP,Singapore,Singapore,Singapore,Singapore,SGP,167,0,['Badminton']
1536651,TRUE,YEO Jia Min,YEO JM,Jia Min YEO,Female,Athlete,SGP,Singapore,Singapore,Singapore,Singapore,SGP,163,0,['Badminton']
1536669,TRUE,LABIB Ali,LABIB A,Ali LABIB,Male,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0,0,['Cycling Road']
1536683,TRUE,FASIHI Farzaneh,FASIHI F,Farzaneh FASIHI,Female,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,161,0,['Athletics']
1536701,TRUE,TAFTIAN Hassan,TAFTIAN H,Hassan TAFTIAN,Male,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,182,0,['Athletics']
1536721,TRUE,PANWAR Balraj,PANWAR B,Balraj PANWAR,Male,Athlete,IND,India,India,India,India,IND,0,0,['Rowing']
1536885,TRUE,RICKETTS Shanieka,RICKETTS S,Shanieka RICKETTS,Female,Athlete,JAM,Jamaica,Jamaica,Jamaica,Jamaica,JAM,188,0,['Athletics']
1536925,TRUE,HARRIS Naquille,HARRIS N,Naquille HARRIS,Male,Athlete,SKN,St Kitts and Nevis,Saint Kitts and Nevis,St Kitts and Nevis,Saint Kitts and Nevis,SKN,175,0,['Athletics']
1536961,TRUE,DAVOUDI Ali,DAVOUDI A,Ali DAVOUDI,Male,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0,0,['Weightlifting']
1536971,TRUE,JAVADI ALIABADI Mir Mostafa,JAVADI ALIABADI MM,Mir Mostafa JAVADI ALIABADI,Male,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0,0,['Weightlifting']
1536983,TRUE,WELTEJI Diribe,WELTEJI D,Diribe WELTEJI,Female,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,166,0,['Athletics']
1536990,TRUE,HAYLOM Birke,HAYLOM B,Birke HAYLOM,Female,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,164,0,['Athletics']
1536992,TRUE,HAILU Freweyni,HAILU F,Freweyni HAILU,Female,Alternate Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,166,0,['Athletics']
1536996,TRUE,AGHAMIRZAEIJENAGHARD Ali,AGHAMIRZAEIJENAGH,Ali AGHAMIRZAEIJENAGHARD,Male,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0,0,['Canoe Sprint']
1536997,TRUE,MAYALA Freddy,MAYALA F,Freddy MAYALA,Male,Athlete,CGO,Congo,Congo,Congo,Congo,CGO,0,0,['Swimming']
1536998,TRUE,AREGAWI Berihu,AREGAWI B,Berihu AREGAWI,Male,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,171,0,['Athletics']
1536999,TRUE,KEJELCHA Yomif,KEJELCHA Y,Yomif KEJELCHA,Male,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,185,0,['Athletics']
1537001,TRUE,GEBRHIWET Hagos,GEBRHIWET H,Hagos GEBRHIWET,Male,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,173,0,['Athletics']
1537002,TRUE,BOBIMBO Vanessa,BOBIMBO V,Vanessa BOBIMBO,Female,Athlete,CGO,Congo,Congo,Congo,Congo,CGO,0,0,['Swimming']
1537010,TRUE,NGOYE Natacha,NGOYE N,Natacha NGOYE,Female,Athlete,CGO,Congo,Congo,Congo,Congo,CGO,168,0,['Athletics']
1537012,TRUE,SAIKHOM Mirabai Chanu,SAIKHOM MC,Mirabai Chanu SAIKHOM,Female,Athlete,IND,India,India,India,India,IND,0,0,['Weightlifting']
1537049,TRUE,BAREGA Selemon,BAREGA S,Selemon BAREGA,Male,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,170,0,['Athletics']
1537052,TRUE,TEFERA Samuel,TEFERA S,Samuel TEFERA,Male,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,175,0,['Athletics']
1537053,TRUE,YIHUNE Addisu,YIHUNE A,Addisu YIHUNE,Male,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,170,0,['Athletics']
1537057,TRUE,MEHARY Biniam,MEHARY B,Biniam MEHARY,Male,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,177,0,['Athletics']
1537066,TRUE,TAYE Ejgayehu,TAYE E,Ejgayehu TAYE,Female,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,165,0,['Athletics']
1537069,TRUE,EISA Medina,EISA M,Medina EISA,Female,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,162,0,['Athletics']
1537079,TRUE,GEBRESELAMA Tsigie,GEBRESELAMA T,Tsigie GEBRESELAMA,Female,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,167,0,['Athletics']
1537135,TRUE,ZENG Jian,ZENG J,ZENG Jian,Female,Athlete,SGP,Singapore,Singapore,Singapore,Singapore,SGP,0,0,['Table Tennis']
1537137,TRUE,QUEK Izaac,QUEK I,QUEK Izaac,Male,Athlete,SGP,Singapore,Singapore,Singapore,Singapore,SGP,0,0,['Table Tennis']
1537144,TRUE,VEGA Jerome,VEGA J,Jerome VEGA,Male,Athlete,PUR,Puerto Rico,Puerto Rico,United States,United States of America,USA,178,0,['Athletics']
1537145,TRUE,OWENS-DELERME Ayden,OWENS-DELERME A,Ayden OWENS-DELERME,Male,Athlete,PUR,Puerto Rico,Puerto Rico,United States,United States of America,USA,184,0,['Athletics']
1537149,TRUE,de ORBETA Rachelle,de ORBETA R,Rachelle de ORBETA,Female,Athlete,PUR,Puerto Rico,Puerto Rico,United States,United States of America,USA,154,0,['Athletics']
1537150,TRUE,SCOTT Gabby,SCOTT G,Gabby SCOTT,Female,Athlete,PUR,Puerto Rico,Puerto Rico,United States,United States of America,USA,165,0,['Athletics']
1537163,TRUE,D'AMOUR Nicholas,D'AMOUR N,Nicholas D'AMOUR,Male,Athlete,ISV,"Virgin Islands, US","Virgin Islands, US",United States,United States of America,USA,0,0,['Archery']
1537168,TRUE,CASTRO RIVERA Luis,CASTRO RIVERA L,Luis CASTRO RIVERA,Male,Athlete,PUR,Puerto Rico,Puerto Rico,United States,United States of America,USA,198,0,['Athletics']
1537180,TRUE,CEBALLOS Macarena,CEBALLOS M,Macarena CEBALLOS,Female,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Swimming']
1537183,TRUE,CAMACHO-QUINN Jasmine,CAMACHO-QUINN J,Jasmine CAMACHO-QUINN,Female,Athlete,PUR,Puerto Rico,Puerto Rico,United States,United States of America,USA,160,0,['Athletics']
1537185,TRUE,CHEVRIER Luc,CHEVRIER L,Luc CHEVRIER,Male,Athlete,LCA,Saint Lucia,Saint Lucia,Saint Lucia,Saint Lucia,LCA,0,0,['Sailing']
1537187,TRUE,FERNANDEZ GAMBOA Pedro Luis,FERNANDEZ GAMBOA P,Pedro Luis FERNANDEZ GAMBOA,Male,Athlete,PUR,Puerto Rico,Puerto Rico,United States,United States of America,USA,0,0,['Sailing']
1537188,TRUE,RIVERA Sebastian C,RIVERA SC,Sebastian C RIVERA,Male,Athlete,PUR,Puerto Rico,Puerto Rico,United States,United States of America,USA,0,0,['Wrestling']
1537189,TRUE,LOZADA MOTTA Ashleyann,LOZADA MOTTA A,Ashleyann LOZADA MOTTA,Female,Athlete,PUR,Puerto Rico,Puerto Rico,United States,United States of America,USA,165,0,['Boxing']
1537191,TRUE,PULIDO ORTIZ Celia,PULIDO ORTIZ C,Celia PULIDO ORTIZ,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0,0,['Swimming']
1537203,TRUE,HYDE Jaheel,HYDE J,Jaheel HYDE,Male,Athlete,JAM,Jamaica,Jamaica,Jamaica,Jamaica,JAM,180,0,['Athletics']
1537204,TRUE,IGA Jorge,IGA J,Jorge IGA,Male,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0,0,['Swimming']
1537209,TRUE,HEIN Agostina,HEIN A,Agostina HEIN,Female,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Swimming']
1537256,TRUE,SASSER Mathlynn,SASSER M,Mathlynn SASSER,Female,Athlete,MHL,Marshall Islands,Marshall Islands,Marshall Islands,Marshall Islands,MHL,0,0,['Weightlifting']
1537272,TRUE,HEPLER Kayla,HEPLER K,Kayla HEPLER,Female,Athlete,MHL,Marshall Islands,Marshall Islands,Marshall Islands,Marshall Islands,MHL,0,0,['Swimming']
1537273,TRUE,KINONO Philli,KINONO P,Phillip KINONO,Male,Athlete,MHL,Marshall Islands,Marshall Islands,Marshall Islands,Marshall Islands,MHL,0,0,['Swimming']
1537276,TRUE,GARRIDO Luis Ramon,GARRIDO LR,Luis Ramon GARRIDO,Male,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,171,0,['Badminton']
1537286,TRUE,MARTINEZ Paulina,MARTINEZ P,Paulina MARTINEZ,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0,0,['Judo']
1537287,TRUE,AWITI ALCARAZ Prisca,AWITI ALCARAZ P,Prisca AWITI ALCARAZ,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0,0,['Judo']
1537312,TRUE,REZAEI Mohammad Nabi,REZAEI MN,Mohammad Nabi REZAEI,Male,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0,0,['Canoe Sprint']
1537323,TRUE,MUSTAFA SAADOON,MUSTAFA SAADOON,MUSTAFA SAADOON,Male,Athlete,IRQ,Iraq,Iraq,Iraq,Iraq,IRQ,181,0,['Football']
1537325,TRUE,ALFRED Julien,ALFRED J,Julien ALFRED,Female,Athlete,LCA,Saint Lucia,Saint Lucia,Saint Lucia,Saint Lucia,LCA,170,0,['Athletics']
1537331,TRUE,JOSEPH Michael,JOSEPH M,Michael JOSEPH,Male,Athlete,LCA,Saint Lucia,Saint Lucia,Saint Lucia,Saint Lucia,LCA,182,0,['Athletics']
1537336,TRUE,YOUSSEF AMYN,YOUSSEF AMYN,YOUSSEF AMYN,Male,Athlete,IRQ,Iraq,Iraq,Iraq,Iraq,IRQ,172,0,['Football']
1537345,TRUE,TSEGAY Gudaf,TSEGAY G,Gudaf TSEGAY,Female,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,163,0,['Athletics']
1537349,TRUE,ALSADEQ Julyana,ALSADEQ J,Julyana ALSADEQ,Female,Athlete,JOR,Jordan,Jordan,Jordan,Jordan,JOR,0,0,['Taekwondo']
1537368,TRUE,TESFAY Fotyen,TESFAY F,Fotyen TESFAY,Female,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,161,0,['Athletics']
1537375,TRUE,MOJALLALTOPRAGHGHALE Fatemeh,MOJALLALTOPRAGHGH,Fatemeh MOJALLALTOPRAGHGHALE,Female,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0,0,['Rowing']
1537376,TRUE,ELSHARABATY Saleh,ELSHARABATY S,Saleh ELSHARABATY,Male,Athlete,JOR,Jordan,Jordan,Jordan,Jordan,JOR,0,0,['Taekwondo']
1537377,TRUE,AL KHATRI Said,AL KHATRI S,Said AL KHATRI,Male,Athlete,OMA,Oman,Oman,Oman,Oman,OMA,0,0,['Shooting']
1537394,TRUE,AL ADAWI Issa Samir Hamed,AL ADAWI ISH,Issa Samir Hamed AL ADAWI,Male,Athlete,OMA,Oman,Oman,Oman,Oman,OMA,0,0,['Swimming']
1537401,TRUE,KAREEM Zaid,KAREEM Z,Zaid KAREEM,Male,Athlete,JOR,Jordan,Jordan,Jordan,Jordan,JOR,0,0,['Taekwondo']
1537402,TRUE,SARAVANAN Vishnu,SARAVANAN V,Vishnu SARAVANAN,Male,Athlete,IND,India,India,India,India,IND,0,0,['Sailing']
1537405,TRUE,KUMANAN Nethra,KUMANAN N,Nethra KUMANAN,Female,Athlete,IND,India,India,India,India,IND,0,0,['Sailing']
1537465,TRUE,SARAVIA Ulises,SARAVIA U,Ulises SARAVIA,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Swimming']
1537510,TRUE,BORELLI Florencia,BORELLI F,Florencia BORELLI,Female,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,155,0,['Athletics']
1537518,TRUE,CASETTA Belen,CASETTA B,Belen CASETTA,Female,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,163,0,['Athletics']
1537531,TRUE,GOMEZ Joaquin,GOMEZ J,Joaquin GOMEZ,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,172,0,['Athletics']
1537538,TRUE,LARREGINA Elian,LARREGINA E,Elian LARREGINA,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,188,0,['Athletics']
1537547,TRUE,SASIA Nazareno,SASIA N,Nazareno SASIA,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,194,0,['Athletics']
1537549,TRUE,GADAYI Edwin Kwabla,GADAYI EK,Edwin Kwabla GADAYI,Male,Alternate Athlete,GHA,Ghana,Ghana,Ghana,Ghana,GHA,168,0,['Athletics']
1537579,TRUE,ODLUM-SMITH Jayhan Jamaud,ODLUM-SMITH JJ,Jayhan Jamaud ODLUM-SMITH,Male,Athlete,LCA,Saint Lucia,Saint Lucia,Saint Lucia,Saint Lucia,LCA,0,0,['Swimming']
1537661,TRUE,ABUZRIBA Ahmed,ABUZRIBA A,Ahmed ABUZRIBA,Male,Athlete,LBA,Libya,Libya,Libya,Libya,LBA,0,0,['Weightlifting']
1537667,TRUE,BUKRAH Mohamed,BUKRAH M,Mohamed BUKRAH,Male,Athlete,LBA,Libya,Libya,Libya,Libya,LBA,0,0,['Rowing']
1537686,TRUE,BOUDINA Sid Ali,BOUDINA SA,Sid Ali BOUDINA,Male,Athlete,ALG,Algeria,Algeria,Algeria,Algeria,ALG,0,0,['Rowing']
1537927,TRUE,GIL Federico,GIL F,Federico GIL,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Shooting']
1537929,TRUE,GUTIERREZ Marcelo Julian,GUTIERREZ MJ,Marcelo Julian GUTIERREZ,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Shooting']
1537932,TRUE,RUSSO Fernanda,RUSSO F,Fernanda RUSSO,Female,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Shooting']
1538007,TRUE,CROOKS Jordan,CROOKS J,Jordan CROOKS,Male,Athlete,CAY,Cayman Islands,Cayman Islands,Great Britain,Great Britain,GBR,0,0,['Swimming']
1538028,TRUE,BOSCO Eugenia,BOSCO E,Eugenia BOSCO,Female,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Sailing']
1538040,TRUE,FERRETTI Chiara,FERRETTI C,Chiara FERRETTI,Female,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Sailing']
1538041,TRUE,MAJDALANI Mateo,MAJDALANI M,Mateo MAJDALANI,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Sailing']
1538044,TRUE,CRUZ SAUBIDET BIRKNER Francisco,CRUZ SAUBIDET BIR,Francisco CRUZ SAUBIDET BIRKNER,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Sailing']
1538048,TRUE,TURIENZO Maria Catalina,TURIENZO MC,Maria Catalina TURIENZO,Female,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Sailing']
1538059,TRUE,EDGHILL Chelsea,EDGHILL C,Chelsea EDGHILL,Female,Athlete,GUY,Guyana,Guyana,Guyana,Guyana,GUY,0,0,['Table Tennis']
1538078,TRUE,TONDAIMAN Prithviraj,TONDAIMAN P,Prithviraj TONDAIMAN,Male,Athlete,IND,India,India,India,India,IND,0,0,['Shooting']
1538084,TRUE,KUSALE Swapnil,KUSALE S,Swapnil KUSALE,Male,Athlete,IND,India,India,India,India,IND,0,0,['Shooting']
1538096,TRUE,BATRA Manika,BATRA M,Manika BATRA,Female,Athlete,IND,India,India,India,India,IND,0,0,['Table Tennis']
1538104,TRUE,THAKKAR Manav Vikash,THAKKAR MV,Manav Vikash THAKKAR,Male,Athlete,IND,India,India,India,India,IND,0,0,['Table Tennis']
1538124,TRUE,ZMUSHKA Alina,ZMUSHKA A,Alina ZMUSHKA,Female,Athlete,AIN,AIN,AIN,Belarus,Belarus,BLR,0,0,['Swimming']
1538136,TRUE,AKULA Sreeja,AKULA S,Sreeja AKULA,Female,Athlete,IND,India,India,India,India,IND,0,0,['Table Tennis']
1538146,TRUE,CHAUHAN Maheshwari,CHAUHAN M,Maheshwari CHAUHAN,Female,Athlete,IND,India,India,India,India,IND,0,0,['Shooting']
1538150,TRUE,SHYMANOVICH Ilya,SHYMANOVICH I,Ilya SHYMANOVICH,Male,Athlete,AIN,AIN,AIN,Belarus,Belarus,BLR,0,0,['Swimming']
1538151,TRUE,ACHANTA Sharath Kamal,ACHANTA SK,Sharath Kamal ACHANTA,Male,Athlete,IND,India,India,India,India,IND,0,0,['Table Tennis']
1538153,TRUE,SHKURDAI Anastasiya,SHKURDAI A,Anastasiya SHKURDAI,Female,Athlete,AIN,AIN,AIN,Belarus,Belarus,BLR,0,0,['Swimming']
1538154,TRUE,MOUDGIL Anjum,MOUDGIL A,Anjum MOUDGIL,Female,Athlete,IND,India,India,India,India,IND,0,0,['Shooting']
1538157,TRUE,SINGH Shreyasi,SINGH S,Shreyasi SINGH,Female,Athlete,IND,India,India,India,India,IND,0,0,['Shooting']
1538159,TRUE,BHAKER Manu,BHAKER M,Manu BHAKER,Female,Athlete,IND,India,India,India,India,IND,0,0,['Shooting']
1538160,TRUE,ZALATY Yauheni,ZALATY Y,Yauheni ZALATY,Male,Athlete,AIN,AIN,AIN,Belarus,Belarus,BLR,0,0,['Rowing']
1538161,TRUE,VALARIVAN Elavenil,VALARIVAN E,Elavenil VALARIVAN,Female,Athlete,IND,India,India,India,India,IND,0,0,['Shooting']
1538190,TRUE,DESAI Harmeet,DESAI H,Harmeet DESAI,Male,Athlete,IND,India,India,India,India,IND,0,0,['Table Tennis']
1538193,TRUE,KAMATH Archana Girish,KAMATH AG,Archana Girish KAMATH,Female,Athlete,IND,India,India,India,India,IND,0,0,['Table Tennis']
1538234,TRUE,GREENE Kennice Aphenie,GREENE KA,Kennice Aphenie GREENE,Female,Athlete,VIN,StVincent&Grenadines,St Vincent and the Grenadines,United States,United States of America,USA,0,0,['Swimming']
1538243,TRUE,JOACHIM Alex,JOACHIM A,Alex JOACHIM,Male,Athlete,VIN,StVincent&Grenadines,St Vincent and the Grenadines,StVincent&Grenadines,St Vincent and the Grenadines,VIN,0,0,['Swimming']
1538244,TRUE,ALBERTARRIO Agustina,ALBERTARRIO A,Agustina ALBERTARRIO,Female,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Hockey']
1538253,TRUE,ALONSO Agostina,ALONSO A,Agostina ALONSO,Female,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Hockey']
1538260,TRUE,CAMPOY Maria,CAMPOY M,Maria CAMPOY,Female,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Hockey']
1538261,TRUE,CAIRO Sofia,CAIRO S,Sofia CAIRO,Female,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Hockey']
1538262,TRUE,CASAS Lara,CASAS L,Lara CASAS,Female,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Hockey']
1538263,TRUE,CASTELLARO MORELLO Juana,CASTELLARO MORELLO,Juana CASTELLARO MORELLO,Female,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Hockey']
1538266,TRUE,COSENTINO Cristina,COSENTINO C,Cristina COSENTINO,Female,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Hockey']
1538274,TRUE,GORZELANY Agustina,GORZELANY A,Agustina GORZELANY,Female,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Hockey']
1538276,TRUE,GRANATTO Maria,GRANATTO M,Maria GRANATTO,Female,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Hockey']
1538277,TRUE,JANKUNAS Julieta,JANKUNAS J,Julieta JANKUNAS,Female,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Hockey']
1538294,TRUE,RAPOSO RUIZ de los LLANOS Valentina,RAPOSO RUIZ de lo,Valentina RAPOSO RUIZ de los LLANOS,Female,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Hockey']
1538295,TRUE,SANCHEZ MOCCIA Rocio,SANCHEZ MOCCIA R,Rocio SANCHEZ MOCCIA,Female,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Hockey']
1538299,TRUE,SAUZE VALDEZ Victoria,SAUZE VALDEZ V,Victoria SAUZE VALDEZ,Female,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Hockey']
1538304,TRUE,TOCCALINO Sofia,TOCCALINO S,Sofia TOCCALINO,Female,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Hockey']
1538305,TRUE,TRINCHINETTI Eugenia,TRINCHINETTI E,Eugenia TRINCHINETTI,Female,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Hockey']
1538363,TRUE,BUGALLO Agustin,BUGALLO A,Agustin BUGALLO,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Hockey']
1538365,TRUE,CAPURRO ZUBELDIA Bautista,CAPURRO ZUBELDIA B,Bautista CAPURRO ZUBELDIA,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Hockey']
1538366,TRUE,CASELLA SCHUTH Maico,CASELLA SCHUTH M,Maico CASELLA SCHUTH,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Hockey']
1538367,TRUE,CATAN Juan,CATAN J,Juan CATAN,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Hockey']
1538370,TRUE,DOMENE Tomas,DOMENE T,Tomas DOMENE,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Hockey']
1538372,TRUE,HABIF Thomas,HABIF T,Thomas HABIF,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Hockey']
1538375,TRUE,KEENAN Nicolas,KEENAN N,Nicolas KEENAN,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Hockey']
1538378,TRUE,MARCUCCI Tadeo,MARCUCCI T,Tadeo MARCUCCI,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Hockey']
1538379,TRUE,MARTINEZ Lucas,MARTINEZ L,Lucas MARTINEZ,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Hockey']
1538380,TRUE,MARTINS Tobias,MARTINS T,Tobias MARTINS,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Hockey']
1538386,TRUE,JAVER Mahsa,JAVER M,Mahsa JAVER,Female,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0,0,['Rowing']
1538396,TRUE,NOROUZI TAZEH KAND Zeinab,NOROUZI TAZEH KAND,Zeinab NOROUZI TAZEH KAND,Female,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0,0,['Rowing']
1538415,TRUE,BEYRANVAND Mohammad,BEYRANVAND M,Mohammad BEYRANVAND,Male,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0,0,['Shooting']
